"NACE2","CPA21","Label_NACE2","Label_CPA21","Include_NACE2","Exclude_NACE2","Include_CPA21","Exclude_CPA21","Comment","URL"
"13.91","13.91.9","Fabrication d'étoffes à mailles","Opérations sous-traitées intervenant dans la fabrication d'étoffes à maille","Cette classe comprend: - la fabrication et la transformation, au sein de la même unité, d’étoffes à mailles:   • velours, peluches et étoffes bouclées   • tissus des types utilisés pour filets, rideaux et vitrages, tricotés sur métier Rachel ou sur des métiers similaires   • autres étoffes à mailles","Cette classe ne comprend pas: - la fabrication de tissus des types utilisés pour filets, rideaux et vitrages, en dentelle, réalisés sur métier Rachel ou sur des métiers similaires, voir 13.99 - la fabrication d'autres articles à mailles, voir 14.39",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1391"
"13.91","13.91.1","Fabrication d'étoffes à mailles","Étoffes à maille","Cette classe comprend: - la fabrication et la transformation, au sein de la même unité, d’étoffes à mailles:   • velours, peluches et étoffes bouclées   • tissus des types utilisés pour filets, rideaux et vitrages, tricotés sur métier Rachel ou sur des métiers similaires   • autres étoffes à mailles","Cette classe ne comprend pas: - la fabrication de tissus des types utilisés pour filets, rideaux et vitrages, en dentelle, réalisés sur métier Rachel ou sur des métiers similaires, voir 13.99 - la fabrication d'autres articles à mailles, voir 14.39",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1391"
"13.92","13.92","Fabrication d'articles textiles, sauf habillement","Articles textiles confectionnés, sauf habillement","Cette classe comprend: - la fabrication d’articles confectionnés en toutes matières textiles, y compris en étoffes à mailles:   • couvertures   • linge de lit, de table, de toilette ou de cuisine   • couvre-pieds, édredons, coussins, poufs, oreillers, sacs de couchage, etc. - la fabrication d’articles confectionnés pour l’ameublement:   • rideaux, tours de lit, stores, couvre-lits, housses pour machines ou mobilier, etc.   • bâches, tentes, articles de campement, voiles pour embarcations, stores d’extérieur, housses amovibles pour voitures, machines ou mobilier etc.   • drapeaux, banderoles, bannières, etc.   • chiffons à épousseter, lavettes et articles similaires, gilets de sauvetage, parachutes, etc.","Cette classe ne comprend pas: - la fabrication d’articles textiles pour usages techniques, voir 13.96",NA,"Cette classe ne comprend pas: - les vêtements, voir 14",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1392"
"13.92","13.92.9","Fabrication d'articles textiles, sauf habillement","Opérations sous-traitées intervenant dans la fabrication d'articles textiles confectionnés, sauf habillement","Cette classe comprend: - la fabrication d’articles confectionnés en toutes matières textiles, y compris en étoffes à mailles:   • couvertures   • linge de lit, de table, de toilette ou de cuisine   • couvre-pieds, édredons, coussins, poufs, oreillers, sacs de couchage, etc. - la fabrication d’articles confectionnés pour l’ameublement:   • rideaux, tours de lit, stores, couvre-lits, housses pour machines ou mobilier, etc.   • bâches, tentes, articles de campement, voiles pour embarcations, stores d’extérieur, housses amovibles pour voitures, machines ou mobilier etc.   • drapeaux, banderoles, bannières, etc.   • chiffons à épousseter, lavettes et articles similaires, gilets de sauvetage, parachutes, etc.","Cette classe ne comprend pas: - la fabrication d’articles textiles pour usages techniques, voir 13.96",NA,"Cette catégorie ne comprend pas: - les opérations sous-traitées intervenant dans la fabrication de vêtements, voir 14",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1392"
"13.92","13.92.1","Fabrication d'articles textiles, sauf habillement","Linge de maison, articles d'ameublement et de literie","Cette classe comprend: - la fabrication d’articles confectionnés en toutes matières textiles, y compris en étoffes à mailles:   • couvertures   • linge de lit, de table, de toilette ou de cuisine   • couvre-pieds, édredons, coussins, poufs, oreillers, sacs de couchage, etc. - la fabrication d’articles confectionnés pour l’ameublement:   • rideaux, tours de lit, stores, couvre-lits, housses pour machines ou mobilier, etc.   • bâches, tentes, articles de campement, voiles pour embarcations, stores d’extérieur, housses amovibles pour voitures, machines ou mobilier etc.   • drapeaux, banderoles, bannières, etc.   • chiffons à épousseter, lavettes et articles similaires, gilets de sauvetage, parachutes, etc.","Cette classe ne comprend pas: - la fabrication d’articles textiles pour usages techniques, voir 13.96",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1392"
"13.92","13.92.2","Fabrication d'articles textiles, sauf habillement","Autres articles textiles confectionnés","Cette classe comprend: - la fabrication d’articles confectionnés en toutes matières textiles, y compris en étoffes à mailles:   • couvertures   • linge de lit, de table, de toilette ou de cuisine   • couvre-pieds, édredons, coussins, poufs, oreillers, sacs de couchage, etc. - la fabrication d’articles confectionnés pour l’ameublement:   • rideaux, tours de lit, stores, couvre-lits, housses pour machines ou mobilier, etc.   • bâches, tentes, articles de campement, voiles pour embarcations, stores d’extérieur, housses amovibles pour voitures, machines ou mobilier etc.   • drapeaux, banderoles, bannières, etc.   • chiffons à épousseter, lavettes et articles similaires, gilets de sauvetage, parachutes, etc.","Cette classe ne comprend pas: - la fabrication d’articles textiles pour usages techniques, voir 13.96",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1392"
"13.93","13.93.9","Fabrication de tapis et moquettes","Opérations sous-traitées intervenant dans la fabrication de tapis et moquettes","Cette classe comprend: - la fabrication de revêtements de sols en matières textiles:   • tapis, carpettes, paillassons, carreaux","Cette classe ne comprend pas: - la fabrication de nattes et de paillassons en matières à tresser, voir 16.29 - la fabrication de revêtements de sols en liège, voir 16.29 - la fabrication de revêtements de sols résistants, en vinyle ou en linoléum, voir 22.23",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1393"
"13.93","13.93","Fabrication de tapis et moquettes","Tapis et moquettes","Cette classe comprend: - la fabrication de revêtements de sols en matières textiles:   • tapis, carpettes, paillassons, carreaux","Cette classe ne comprend pas: - la fabrication de nattes et de paillassons en matières à tresser, voir 16.29 - la fabrication de revêtements de sols en liège, voir 16.29 - la fabrication de revêtements de sols résistants, en vinyle ou en linoléum, voir 22.23",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1393"
"13.93","13.93.1","Fabrication de tapis et moquettes","Tapis et moquettes","Cette classe comprend: - la fabrication de revêtements de sols en matières textiles:   • tapis, carpettes, paillassons, carreaux","Cette classe ne comprend pas: - la fabrication de nattes et de paillassons en matières à tresser, voir 16.29 - la fabrication de revêtements de sols en liège, voir 16.29 - la fabrication de revêtements de sols résistants, en vinyle ou en linoléum, voir 22.23",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1393"
"13.94","13.94.1","Fabrication de ficelles, cordes et filets","Ficelles, cordes et filets, à l'exclusion des déchets","Cette classe comprend: - la fabrication de ficelles, de cordes et de cordages en fibres textiles, lames ou formes similaires, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique - la fabrication de filets à mailles nouées obtenus à partir de ficelles, de cordes ou de cordages - la fabrication d’articles de corderie et de filets: filets de pêche, défenses de bateaux, coussins de déchargement, élingues de chargement, cordes ou cordages munis d’anneaux métalliques, etc.","Cette classe ne comprend pas: - la fabrication de résilles et filets à cheveux, voir 14.19 - la fabrication de câbles métalliques, voir 25.93 - la fabrication d’épuisettes pour la pêche sportive, voir 32.30",NA,"Cette catégorie ne comprend pas: - les déchets de matières textiles, voir 38.11.56",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1394"
"13.94","13.94","Fabrication de ficelles, cordes et filets","Ficelles, cordes et filets","Cette classe comprend: - la fabrication de ficelles, de cordes et de cordages en fibres textiles, lames ou formes similaires, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique - la fabrication de filets à mailles nouées obtenus à partir de ficelles, de cordes ou de cordages - la fabrication d’articles de corderie et de filets: filets de pêche, défenses de bateaux, coussins de déchargement, élingues de chargement, cordes ou cordages munis d’anneaux métalliques, etc.","Cette classe ne comprend pas: - la fabrication de résilles et filets à cheveux, voir 14.19 - la fabrication de câbles métalliques, voir 25.93 - la fabrication d’épuisettes pour la pêche sportive, voir 32.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1394"
"13.94","13.94.2","Fabrication de ficelles, cordes et filets","Chiffons, déchets de cordages et articles textiles usés","Cette classe comprend: - la fabrication de ficelles, de cordes et de cordages en fibres textiles, lames ou formes similaires, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique - la fabrication de filets à mailles nouées obtenus à partir de ficelles, de cordes ou de cordages - la fabrication d’articles de corderie et de filets: filets de pêche, défenses de bateaux, coussins de déchargement, élingues de chargement, cordes ou cordages munis d’anneaux métalliques, etc.","Cette classe ne comprend pas: - la fabrication de résilles et filets à cheveux, voir 14.19 - la fabrication de câbles métalliques, voir 25.93 - la fabrication d’épuisettes pour la pêche sportive, voir 32.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1394"
"13.94","13.94.9","Fabrication de ficelles, cordes et filets","Opérations sous-traitées intervenant dans la fabrication de ficelles, cordes et filets","Cette classe comprend: - la fabrication de ficelles, de cordes et de cordages en fibres textiles, lames ou formes similaires, même imprégnés, enduits, recouverts ou gainés de caoutchouc ou de matière plastique - la fabrication de filets à mailles nouées obtenus à partir de ficelles, de cordes ou de cordages - la fabrication d’articles de corderie et de filets: filets de pêche, défenses de bateaux, coussins de déchargement, élingues de chargement, cordes ou cordages munis d’anneaux métalliques, etc.","Cette classe ne comprend pas: - la fabrication de résilles et filets à cheveux, voir 14.19 - la fabrication de câbles métalliques, voir 25.93 - la fabrication d’épuisettes pour la pêche sportive, voir 32.30",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_1394"
