CN 2022,SupText,URI,Name
85287260,"Reception apparatus for television, colour, with a plasma display (excl. incorporating video recording or reproducing apparatus, and monitors, and television projection equipment)",852872600080,8528 72 60 ---- With a screen of the plasma display panel (PDP) technology
85287280,"Reception apparatus for television, colour (excl. with integral tube or LCD or plasma display, or incorporating video recording or reproducing apparatus, and monitors and television projection equipment)",852872800080,8528 72 80 ---- Other
85287300,"Reception apparatus for television, black and white or other monochrome, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus, designed to incorporate a video display or screen",852873000080,"8528 73 00 -- Other, monochrome"
8529,"Parts suitable for use solely or principally with flat panel display modules, transmission and reception apparatus for radio-telephony, radio-telegraphy, radio-broadcasting, television, television cameras, still image video cameras and other video camera recorders, radar apparatus, radio navigational aid apparatus or radio remote control apparatus, n.e.s.",852900000080,8529 Parts suitable for use solely or principally with the apparatus of headings 8524 to 8528
852910,"Aerials and aerial reflectors of all kinds; parts suitable for use therewith, n.e.s.",852910000080,8529 10 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith
85291011,Telescopic and whip-type aerials for portable apparatus or for apparatus for fitting in motor vehicles (only for apparatus of headings 8525 to 8528),852910110080,8529 10 11 --- Telescopic and whip-type aerials for portable apparatus or for apparatus for fitting in motor vehicles
85291030,Outside aerials for radio or television broadcast receivers,852910300080,8529 10 30 --- Outside aerials for radio or television broadcast receivers
85291065,"Inside aerials for radio or television broadcast receivers, incl. built-in types (excl. telescopic and whip-type aerials for portable apparatus or for apparatus for fitting in motor vehicles)",852910650080,"8529 10 65 --- Inside aerials for radio or television broadcast receivers, including built-in types"
85291069,Aerials (excl. inside and outside aerials for radio or television broadcast receivers and telescopic and whip-type aerials for portable apparatus or for apparatus for fitting in motor vehicles),852910690080,8529 10 69 --- Other
85291080,Aerial filters and separators,852910800080,8529 10 80 -- Aerial filters and separators
85291095,"Aerial reflectors and parts suitable for use with aerials or aerial reflectors, n.e.s. (excl. aerial filters and separators)",852910950080,8529 10 95 -- Other
852990,"Parts suitable for use solely or principally with flat panel display modules, transmission and reception apparatus for radio-broadcasting or television, television cameras,digital cameras, video camera recorders, radar apparatus, radio navigational aid apparatus or radio remote control apparatus, monitors and projectors, n.e.s. (excl. for aerials and aerial reflectors of all kinds)",852990000080,8529 90 - Other
85299015,"Organic light-emitting diode ""OLED"" modules and OLED panels for television reception apparatus",852990150080,8529 90 15 -- Organic light-emitting diode modules and organic light-emitting diode panels for the apparatus of subheadings 852872 or 852873
85299018,Parts suitable for use solely or principally with flat panel display modules of liquid crystals,852990180080,8529 90 18 --- Of articles of subheadings 85241100 and 85249100
85299020,"Parts of digital cameras falling within subheadings 85258100, 85258200, 85258300 and 85258900; parts of apparatus of subheadings 85256000, 85284200, 85285210 and 85286200, n.e.s.",852990200080,"8529 90 20 --- Of digital cameras falling within subheadings 85258100, 85258200, 85258300 and 85258900; Of apparatus of subheadings 85256000, 85284200, 85285210 and 85286200"
85299040,"Cabinets and cases, for transmission and reception apparatus for radio-broadcasting or television, television cameras, digital cameras, video camera recorders, radar apparatus, radio navigational aid apparatus or radio remote control apparatus, monitors and projectors, n.e.s.",852990400080,8529 90 40 ---- Cabinets and cases
85299065,"Electronic assemblies suitable for use solely or principally with flat panel display modules, transmission and reception apparatus for radio-broadcasting or television, television cameras, digital cameras, video camera recorders, radar apparatus, radio navigational aid apparatus or radio remote control apparatus, monitors and projectors, n.e.s.",852990650080,8529 90 65 ---- Electronic assemblies
85299091,LED backlight modules for LCDs of headings 8524 to 8528 (excl. for computer monitors),852990910080,"8529 90 91 ----- Light-emitting diode (LED) backlight modules, which are lighting sources that consist of one or more LEDs, and one or more connectors and are mounted on a printed circuit or other similar substrate, and other passive components, whether or not combined with optical components or protective diodes, and used as backlight illumination for liquid crystal displays (LCDs)"
85299092,"Parts suitable for use solely or principally with television cameras, reception apparatus for radio-broadcasting or television, and monitors and projectors, n.e.s. (excl. aerials, cabinets and casings, electronic assemblies and parts for monitors and projectors of a kind solely or principally used in an automatic data-processing machine)",852990920080,"8529 90 92 ------ For television cameras falling within subheadings 852581, 852582, 852583 and 852589 and apparatus of headings 8527 and 8528"
85299097,"Parts suitable for use solely or principally with flat panel display modules, transmission apparatus not incorporating reception apparatus for radio-broadcasting or television, video camera recorders, radar apparatus, radio navigational aid apparatus and remote control apparatus, n.e.s.",852990970080,8529 90 97 ------ Other
8530,"Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields (excl. mechanical or electromechanical equipment of heading 8608); parts thereof",853000000080,"8530 Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608)"
85301000,"Electrical signalling, safety or traffic control equipment for railways or tramways (excl. mechanical or electromechanical equipment of heading 8608)",853010000080,8530 10 00 - Equipment for railways or tramways
